389	0	kb|g.926	Lactobacillus fermentum IFO 3956
917	1	kb|g.2488	Methylovorus sp. SIP3-4
917	0	kb|g.3581	Methylovorus sp. MP688
495	1	kb|g.786	Roseovarius sp. HTCC2601
548	1	kb|g.1211	gamma proteobacterium HTCC5015
926	1	kb|g.3426	Candidatus Blochmannia vafer str. BVAF
859	1	kb|g.2465	Peptoniphilus sp. oral taxon 386 str. F0131
739	1	kb|g.2282	Dethiobacter alkaliphilus AHT 1
876	1	kb|g.2704	Shewanella violacea DSS12
876	0	kb|g.823	Shewanella benthica KT99
966	1	kb|g.1088	Polaromonas naphthalenivorans CJ2
662	1	kb|g.1845	Spirosoma linguale DSM 74
992	1	kb|g.3245	Planctomyces brasiliensis DSM 5305
418	1	kb|g.1755	Thermosipho africanus TCF52B
236	1	kb|g.624	Mycoplasma pulmonis UAB CTIP
758	1	kb|g.2416	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)
783	0	kb|g.1502	Streptomyces clavuligerus ATCC 27064
783	0	kb|g.1593	Streptomyces griseus subsp. griseus NBRC 13350
783	0	kb|g.1621	Streptomyces roseosporus NRRL 11379
783	1	kb|g.2561	Streptomyces flavogriseus ATCC 33331
783	0	kb|g.2762	Streptomyces sp. ACTE
783	0	kb|g.2768	Streptomyces sp. ACT-1
783	0	kb|g.2782	Streptomyces violaceusniger Tu 4113
783	0	kb|g.3164	Streptomyces bingchenggensis BCW-1
783	0	kb|g.443	Streptomyces avermitilis MA-4680
783	0	kb|g.444	Streptomyces avermitilis MA-4680
933	1	kb|g.2843	Chlamydia muridarum MopnTet14
168	1	kb|g.137	Dechloromonas aromatica RCB
218	0	kb|g.2249	Propionibacterium acnes SK137
218	0	kb|g.2250	Propionibacterium acnes SK137
218	0	kb|g.2937	Propionibacterium acnes J139
218	0	kb|g.2938	Propionibacterium acnes J165
218	0	kb|g.2970	Propionibacterium acnes SK187
218	1	kb|g.580	Propionibacterium acnes KPA171202
706	1	kb|g.2141	Roseburia intestinalis L1-82
706	0	kb|g.3107	Roseburia intestinalis XB6B4
135	1	kb|g.2880	Bacillus clausii KSM-K16
14	0	kb|g.1258	Rhodopseudomonas palustris TIE-1
14	0	kb|g.1849	Oligotropha carboxidovorans OM5
14	0	kb|g.1850	Oligotropha carboxidovorans OM5
14	1	kb|g.20401	Bradyrhizobium japonicum USDA 110
14	0	kb|g.20402	Rhodopseudomonas palustris CGA009
14	0	kb|g.26310	Rhodopseudomonas palustris BisA53
14	0	kb|g.26311	Rhodopseudomonas palustris BisB18
14	0	kb|g.26312	Rhodopseudomonas palustris HaA2
14	0	kb|g.2780	Rhodopseudomonas palustris DX-1
14	0	kb|g.2781	Rhodopseudomonas palustris DX-1
14	0	kb|g.2878	Afipia sp. 1NLS2
14	0	kb|g.428	Bradyrhizobium japonicum USDA 110
14	0	kb|g.529	Rhodopseudomonas palustris CGA009
14	0	kb|g.672	Bradyrhizobium sp. BTAi1
14	0	kb|g.773	Nitrobacter sp. Nb-311A
14	0	kb|g.774	Nitrobacter sp. Nb-311A
14	0	kb|g.831	Rhodopseudomonas palustris BisA53
14	0	kb|g.832	Rhodopseudomonas palustris BisB18
14	0	kb|g.833	Rhodopseudomonas palustris BisB5
14	0	kb|g.834	Rhodopseudomonas palustris HaA2
14	0	kb|g.884	Nitrobacter hamburgensis X14
14	0	kb|g.885	Nitrobacter winogradskyi Nb-255
14	0	kb|g.95	Bradyrhizobium sp. ORS278
348	1	kb|g.1596	Methanoregula boonei 6A8
145	1	kb|g.26357	Shewanella amazonensis SB2B
145	0	kb|g.896	Shewanella amazonensis SB2B
49	0	kb|g.2309	Rhodobacter sphaeroides KD131
49	0	kb|g.26473	Rhodobacter sphaeroides ATCC 17025
49	1	kb|g.629	Rhodobacter sphaeroides 2.4.1
49	0	kb|g.630	Rhodobacter sphaeroides 2.4.1
49	0	kb|g.991	Rhodobacter sphaeroides ATCC 17029
49	0	kb|g.992	Rhodobacter sphaeroides ATCC 17025
789	0	kb|g.2451	Acinetobacter radioresistens SH164
789	1	kb|g.2604	Acinetobacter radioresistens SK82
178	1	kb|g.1969	Kangiella koreensis DSM 16069
178	0	kb|g.1970	Kangiella koreensis DSM 16069
834	1	kb|g.1357	Dorea longicatena DSM 13814
285	0	kb|g.1154	Fervidobacterium nodosum Rt17-B1
285	1	kb|g.26550	Fervidobacterium nodosum Rt17-B1
124	0	kb|g.2860	Geobacter sulfurreducens KN400
124	1	kb|g.483	Geobacter sulfurreducens PCA
772	1	kb|g.2487	Hirschia baltica ATCC 49814
627	1	kb|g.1637	Rhodobacteraceae bacterium KLH11
627	0	kb|g.2741	Silicibacter lacuscaerulensis ITI-1157
993	1	kb|g.3647	Eubacterium limosum KIST612
234	1	kb|g.755	Tenacibaculum sp. MED152
234	0	kb|g.756	Polaribacter sp. MED152
594	1	kb|g.1466	Bacillus selenitireducens MLS10
594	0	kb|g.1467	Bacillus selenitireducens MLS10
715	1	kb|g.2177	Holdemania filiformis DSM 12042
23	0	kb|g.126	Xylella fastidiosa Dixon
23	0	kb|g.127	Xylella fastidiosa Ann-1
23	0	kb|g.128	Xylella fastidiosa subsp. sandyi Ann-1
23	0	kb|g.1319	Xylella fastidiosa M12
23	0	kb|g.1320	Xylella fastidiosa M23
23	1	kb|g.142	Xylella fastidiosa 9a5c
23	0	kb|g.143	Xylella fastidiosa 9a5c
23	0	kb|g.177	Xylella fastidiosa Temecula1
23	0	kb|g.26623	Xylella fastidiosa M12
23	0	kb|g.3384	Xylella fastidiosa subsp. fastidiosa GB514
364	1	kb|g.799	Nitrococcus mobilis Nb-231
388	0	kb|g.1044	Orientia tsutsugamushi str. Boryong
388	1	kb|g.925	Orientia tsutsugamushi str. Ikeda
96	1	kb|g.26383	Syntrophomonas wolfei subsp. wolfei str. Goettingen
96	0	kb|g.934	Syntrophomonas wolfei subsp. wolfei str. Goettingen
653	1	kb|g.1781	Flavobacteria bacterium MS024-2A
950	1	kb|g.1000	Paenibacillus polymyxa E681
950	0	kb|g.3578	Paenibacillus polymyxa SC2
486	1	kb|g.737	Agrobacterium vitis S4
1025	1	kb|g.2848	Thermotogales bacterium mesG1.Ag.4.2
160	1	kb|g.553	Candidatus Protochlamydia amoebophila UWE25
509	1	kb|g.906	Blattabacterium sp. (Blattella germanica) str. Bge
569	1	kb|g.1365	Ruminococcus gnavus ATCC 29149
1015	1	kb|g.3594	Aggregatibacter segnis ATCC 33393
8	0	kb|g.1853	Ureaplasma parvum serovar 3 str. ATCC 27815
8	0	kb|g.1887	Ureaplasma parvum serovar 1 str. ATCC 27813
8	0	kb|g.1888	Ureaplasma parvum serovar 14 str. ATCC 33697
8	0	kb|g.1889	Ureaplasma urealyticum serovar 13 str. ATCC 33698
8	0	kb|g.1906	Ureaplasma urealyticum serovar 5 str. ATCC 27817
8	0	kb|g.1907	Ureaplasma urealyticum serovar 5 str. ATCC 27817
8	0	kb|g.1918	Ureaplasma urealyticum serovar 7 str. ATCC 27819
8	0	kb|g.1919	Ureaplasma urealyticum serovar 7 str. ATCC 27819
8	0	kb|g.1920	Ureaplasma parvum serovar 6 str. ATCC 27818
8	0	kb|g.2057	Ureaplasma urealyticum serovar 11 str. ATCC 33695
8	0	kb|g.2058	Ureaplasma urealyticum serovar 11 str. ATCC 33695
8	0	kb|g.2228	Ureaplasma urealyticum serovar 12 str. ATCC 33696
8	0	kb|g.2229	Ureaplasma urealyticum serovar 4 str. ATCC 27816
8	0	kb|g.2230	Ureaplasma urealyticum serovar 9 str. ATCC 33175
8	0	kb|g.233	Ureaplasma parvum serovar 6
8	0	kb|g.2363	Ureaplasma urealyticum serovar 10 str. ATCC 33699
8	0	kb|g.2647	Ureaplasma urealyticum serovar 8 str. ATCC 27618
8	0	kb|g.2648	Ureaplasma urealyticum serovar 2 str. ATCC 27814
8	0	kb|g.28512	Ureaplasma urealyticum serovar 5
8	0	kb|g.28516	Ureaplasma urealyticum serovar 11
8	0	kb|g.28517	Ureaplasma urealyticum serovar 13
8	0	kb|g.3804	Ureaplasma parvum serovar 1
8	0	kb|g.3805	Ureaplasma urealyticum serovar 4
8	0	kb|g.3806	Ureaplasma urealyticum serovar 7
8	0	kb|g.3807	Ureaplasma urealyticum serovar 8
8	0	kb|g.3808	Ureaplasma urealyticum serovar 9
8	0	kb|g.3809	Ureaplasma urealyticum serovar 10
8	0	kb|g.3810	Ureaplasma urealyticum serovar 12
8	0	kb|g.3811	Ureaplasma parvum serovar 14
8	1	kb|g.642	Ureaplasma parvum serovar 3 str. ATCC 700970
976	1	kb|g.2332	Actinomyces viscosus C505
716	1	kb|g.2189	Gemella haemolysans ATCC 10379
716	0	kb|g.2334	Gemella moribillum M424
98	1	kb|g.639	Thermoanaerobacter tengcongensis MB4
1000	1	kb|g.2019	Listeria grayi DSM 20601
43	0	kb|g.26118	Dehalococcoides sp. BAV1
43	1	kb|g.26172	Dehalococcoides ethenogenes 195
43	0	kb|g.2669	Dehalococcoides sp. GT
43	0	kb|g.380	Dehalococcoides sp. BAV1
43	0	kb|g.481	Dehalococcoides ethenogenes 195
43	0	kb|g.522	Dehalococcoides sp. CBDB1
43	0	kb|g.739	Dehalococcoides sp. VS
940	1	kb|g.2730	Neisseria sp. oral taxon 014 str. F0314
485	1	kb|g.732	Thermomicrobium roseum DSM 5159
778	1	kb|g.2532	Selenomonas noxia ATCC 43541
778	0	kb|g.2711	Selenomonas flueggei ATCC 43531
778	0	kb|g.3446	Selenomonas sp. oral taxon 149 str. 67H29BP
685	1	kb|g.1989	Corynebacterium lipophiloflavum DSM 44291
21	0	kb|g.103	Neisseria meningitidis MC58
21	0	kb|g.104	Neisseria meningitidis MC58
21	0	kb|g.105	Neisseria meningitidis Z2491
21	0	kb|g.1121	Neisseria meningitidis 053442
21	0	kb|g.1454	Neisseria mucosa C102
21	0	kb|g.1768	Neisseria lactamica ST-640
21	1	kb|g.1778	Neisseria meningitidis FAM18
21	0	kb|g.1790	Neisseria lactamica 020-06
21	0	kb|g.1950	Neisseria gonorrhoeae NCCP11945
21	0	kb|g.2109	Neisseria gonorrhoeae 1291
21	0	kb|g.2110	Neisseria gonorrhoeae 35/02
21	0	kb|g.2111	Neisseria gonorrhoeae DGI18
21	0	kb|g.2112	Neisseria gonorrhoeae DGI2
21	0	kb|g.2113	Neisseria gonorrhoeae F62
21	0	kb|g.2114	Neisseria gonorrhoeae FA19
21	0	kb|g.2115	Neisseria gonorrhoeae FA6140
21	0	kb|g.2116	Neisseria gonorrhoeae MS11
21	0	kb|g.2117	Neisseria gonorrhoeae PID1
21	0	kb|g.2118	Neisseria gonorrhoeae PID18
21	0	kb|g.2119	Neisseria gonorrhoeae PID24-1
21	0	kb|g.2120	Neisseria gonorrhoeae PID332
21	0	kb|g.2121	Neisseria gonorrhoeae SK-92-679
21	0	kb|g.2122	Neisseria gonorrhoeae SK-93-1035
21	0	kb|g.2181	Neisseria cinerea ATCC 14685
21	0	kb|g.2183	Neisseria flavescens NRL30031/H210
21	0	kb|g.2185	Neisseria mucosa ATCC 25996
21	0	kb|g.2186	Neisseria polysaccharea ATCC 43768
21	0	kb|g.2187	Neisseria subflava NJ9703
21	0	kb|g.2202	Neisseria sicca ATCC 29256
21	0	kb|g.2606	Neisseria flavescens SK114
21	0	kb|g.26167	Neisseria gonorrhoeae FA 1090
21	0	kb|g.2625	Neisseria meningitidis 8013
21	0	kb|g.2661	Neisseria meningitidis alpha710
21	0	kb|g.2853	Neisseria meningitidis alpha14
21	0	kb|g.3433	Neisseria meningitidis ATCC 13091
21	0	kb|g.3778	Neisseria gonorrhoeae TCDC-NG08107
21	0	kb|g.474	Neisseria gonorrhoeae FA 1090
21	0	kb|g.625	Neisseria meningitidis FAM18
523	1	kb|g.1051	Brevibacillus brevis NBRC 100599
720	1	kb|g.2200	Bacteroides coprophilus DSM 18228
943	1	kb|g.3533	Prevotella oralis ATCC 33269
288	1	kb|g.26154	Solibacter usitatus Ellin6076
288	0	kb|g.460	Candidatus Solibacter usitatus Ellin6076
193	0	kb|g.2396	gamma proteobacterium NOR5-3
193	1	kb|g.807	gamma proteobacterium KT 71
193	0	kb|g.808	Congregibacter litoralis KT71
460	1	kb|g.170	Desulfobacterium autotrophicum HRM2
119	1	kb|g.431	Buchnera aphidicola str. Bp (Baizongia pistaciae)
119	0	kb|g.432	Buchnera aphidicola str. Bp (Baizongia pistaciae)
180	0	kb|g.224	Saccharophagus degradans 2-40
180	1	kb|g.26083	Saccharophagus degradans 2-40
324	0	kb|g.2135	Mesorhizobium opportunistum WSM2075
324	0	kb|g.3348	Mesorhizobium ciceri biovar biserrulae WSM1271
324	1	kb|g.571	Mesorhizobium loti MAFF303099
324	0	kb|g.572	Mesorhizobium loti MAFF303099
453	1	kb|g.3382	Xanthobacter autotrophicus Py2
586	1	kb|g.1420	Epulopiscium sp. 'N.t. morphotype B'
244	0	kb|g.3067	Mycoplasma gallisepticum str. F
244	0	kb|g.3071	Mycoplasma gallisepticum str. R(high)
244	1	kb|g.457	Mycoplasma gallisepticum R
637	1	kb|g.1694	Jonesia denitrificans DSM 20603
351	1	kb|g.509	Ruegeria pomeroyi DSS-3
1040	1	kb|g.3584	Eubacterium saburreum DSM 3986
410	1	kb|g.1464	Azorhizobium caulinodans ORS 571
246	1	kb|g.602	Clostridium acetobutylicum ATCC 824
488	1	kb|g.752	Psychroflexus torquis ATCC 700755
690	0	kb|g.1999	Gardnerella vaginalis ATCC 14019
690	1	kb|g.2000	Gardnerella vaginalis ATCC 14019
690	0	kb|g.2246	Gardnerella vaginalis 409-05
690	0	kb|g.2954	Gardnerella vaginalis AMD
690	0	kb|g.2955	Gardnerella vaginalis 5-1
999	1	kb|g.3375	Calditerrivibrio nitroreducens DSM 19672
61	0	kb|g.1218	Desulfovibrio vulgaris DP4
61	0	kb|g.2423	Desulfovibrio vulgaris RCH1
61	0	kb|g.2424	Desulfovibrio vulgaris RCH1
61	1	kb|g.3562	Desulfovibrio vulgaris str. Hildenborough
752	1	kb|g.2345	Acidaminococcus sp. D21
1012	1	kb|g.3441	Haemophilus parainfluenzae T3T1
430	0	kb|g.1595	Haemophilus parasuis 29755
430	1	kb|g.2307	Haemophilus parasuis SH0165
835	1	kb|g.1380	Clostridium bolteae ATCC BAA-613
447	1	kb|g.2402	Syntrophus aciditrophicus SB
379	0	kb|g.115	Salinibacter ruber
379	1	kb|g.734	Salinibacter ruber DSM 13855
1032	1	kb|g.3068	Sulfuricurvum kujiense DSM 16994
415	1	kb|g.1567	Opitutus terrae PB90-1
113	0	kb|g.1554	Veillonella sp. 6_1_27
113	0	kb|g.1614	Veillonella sp. 3_1_44
113	1	kb|g.1736	Veillonella parvula DSM 2008
113	0	kb|g.1737	Veillonella parvula DSM 2008
113	0	kb|g.2193	Veillonella dispar ATCC 17748
113	0	kb|g.2971	Veillonella parvula ATCC 17745
113	0	kb|g.3463	Veillonella atypica ACS-049-V-Sch6
113	0	kb|g.3465	Veillonella atypica ACS-134-V-Col7a
113	0	kb|g.3556	Veillonella sp. oral taxon 158 str. F0412
901	1	kb|g.2957	Acidobacterium sp. MP5ACTX8
152	1	kb|g.417	Mannheimia succiniciproducens MBEL55E
1035	1	kb|g.1133	Roseobacter denitrificans OCh 114
1035	0	kb|g.1202	Roseobacter litoralis Och 149
189	0	kb|g.2164	Variovorax paradoxus S110
189	0	kb|g.2595	Variovorax paradoxus EPS
189	1	kb|g.710	Polaromonas sp. JS666
189	0	kb|g.711	Polaromonas sp. JS666
342	1	kb|g.775	Oceanicaulis alexandrii HTCC2633
342	0	kb|g.776	Oceanicaulis alexandrii HTCC2633
452	1	kb|g.3223	Thiomonas intermedia K12
452	0	kb|g.3224	Thiomonas intermedia K12
862	1	kb|g.2493	Coraliomargarita akajimensis DSM 45221
295	1	kb|g.465	Helicobacter hepaticus ATCC 51449
579	1	kb|g.1376	Clostridium sp. L2-50
341	1	kb|g.1917	Halorhabdus utahensis DSM 12940
480	1	kb|g.676	Thermodesulfovibrio yellowstonii DSM 11347
107	1	kb|g.1174	Lactobacillus brevis ATCC 367
438	1	kb|g.1421	Methylibium petroleiphilum PM1
535	1	kb|g.1163	Methylophilales bacterium HTCC2181
87	0	kb|g.2693	Nostoc punctiforme PCC 73102
87	1	kb|g.27055	Nostoc punctiforme PCC 73102
1022	1	kb|g.377	Ruminococcus sp. 18P13
77	0	kb|g.1458	Mycoplasma mycoides subsp. capri str. GM12
77	1	kb|g.26432	Mycoplasma capricolum subsp. capricolum ATCC 27343
77	0	kb|g.3454	Mycoplasma mycoides subsp. mycoides SC str. Gladysdale
77	0	kb|g.3560	Mycoplasma leachii PG50
77	0	kb|g.620	Mycoplasma mycoides subsp. mycoides SC str. PG1
77	0	kb|g.621	Mycoplasma mycoides subsp. mycoides SC str. PG1
77	0	kb|g.949	Mycoplasma capricolum subsp. capricolum ATCC 27343
444	1	kb|g.1137	Candidatus Phytoplasma mali
